id,name,latitude,longitude,elevation
93245,TAUPO,-38.73,176.08,407.0
93831,QUEENSTOWN/INTL.,-45.02,168.73,358.0
94203,BROOME AIRPORT,-17.95,122.22,17.0
94300,CARNARVON AIRPORT,-24.87,113.67,4.0
94374,ROCKHAMPTON,-23.38,150.48,14.0
94604,BUNBURY,-33.37,115.63,3.0
94672,ADELAIDE,-34.93,138.52,6.0
94768,SYDNEY,-33.87,151.22,39.0
94866,MELBOURNE AIRPORT,-37.67,144.83,132.0
94995,LORD HOWE ISLAND,-31.53,159.07,5.0
96001,SABANG,5.87,95.32,126.0
96315,BRUNEI AIRPORT,4.93,114.93,22.0
96741,JAKARTA,-6.12,106.87,2.0
96996,COCOS ISLAND AIRP.,-12.18,96.83,3.0
97240,AMPENAN,-8.53,116.07,3.0
98429,NINOY AQUINO/INTL.,14.52,121.0,14.0
98644,TAGBILARAN,9.6,123.85,7.0
27199,KIROV,58.57,49.57,134.0
28506,YELABUGA,55.77,52.05,135.0
34691,NOVYY USHTOGAN,47.9,48.8,137.0
35671,ZHEZKAZGAN,47.8,67.72,133.0
36428,ULKEN NARYN,49.2,84.52,133.0
36974,NARYN,41.43,76.0,129.0
37545,TBILISI (TIFLIS),41.75,44.77,140.0
37675,KUBA,41.37,48.52,131.0
37717,SEVAN LAKE,40.57,45.0,138.0
37785,ASHTARAK,40.28,44.35,137.0
37985,LENKORAN?,38.73,48.83,142.0
38178,AKBAYTAL,43.15,64.33,132.0
38345,TALAS,42.52,72.22,133.0
38413,TAMDYBULAK,41.73,64.62,137.0
38583,SYRDAR?YA,40.82,68.68,142.0
38616,KARA-SUU,40.7,72.9,126.0
38687,CHARDZHOU,39.08,63.6,132.0
38763,SERDAR,38.98,56.28,159.0
38875,KARAKUL?,39.02,73.55,138.0
38947,PYANDZH,37.25,69.08,134.0
40650,BAGHDAD,33.23,44.23,34.0
42181,NEU DELHI,28.57,77.12,220.0
61265,MOPTI,14.52,-4.08,276.0
65528,ODIENNE,9.5,-7.57,434.0
72508,HARTFORD/BRADLEY INT,41.93,-72.68,53.0
82099,MACAPA,0.05,-51.07,17.0
83349,ILHEUS,-14.82,-39.03,4.0
83525,UBERLÂNDIA,-18.88,-48.23,945.0
83652,RIBEIRÃO PRETO,-21.13,-47.77,549.0
83768,LONDRINA,-23.33,-51.13,569.0
83926,NAVEGANTES,-26.88,-48.65,5.0
87155,RESISTENCIA AIRPORT,-27.45,-59.05,52.0
01059,BANAK/LAKSELV (AFB),70.07,24.98,8.0
01215,HJELVIG (MYRBO),62.62,7.23,35.0
02120,KVIKKJOKK,66.95,17.73,320.0
02324,SVEG,62.03,14.37,360.0
04072,FAGURHOLSMYRI,63.88,-16.65,46.0
27615,MOSKAU/DOMODEDOVO,55.42,37.77,200.0
28807,SAMARA,53.25,50.45,40.0
30253,BODAJBO,57.85,114.23,275.0
34467,VOLGOGRAD,48.78,44.33,133.0
34731,ROSTOV-NA-DONU,47.25,39.82,78.0
37006,NOVOROSSIJSK,44.72,37.85,136.0
37279,ZUGDIDI,42.52,41.88,134.0
37531,GORI,42.0,44.12,132.0
37673,KHACHMAZ,41.42,48.88,142.0
37759,SUMGAIT,40.63,48.63,134.0
37905,ZHDANOVSK,39.77,47.75,149.0
38567,NAVOI,40.13,65.35,128.0
40016,HASSAKAH,36.5,40.75,307.0
40045,DEIR AZ ZAWR,35.32,40.15,215.0
40250,H-4 IRWAISHED,32.5,38.2,683.0
40438,RIYADH,24.7,46.73,635.0
40904,FAIZABAD,37.12,70.52,1200.0
40922,MIMANA,35.93,64.77,815.0
41020,JEDDAH (PORT),21.4,39.2,10.0
41431,HODEIDAH,14.75,42.98,115.0
41641,LAHORE AIRPORT,31.52,74.4,216.0
43057,BOMBAY,18.9,72.82,10.0
47113,INCHEON/INTL.,37.47,126.43,7.0
47545,AKITA AIRPORT,39.62,140.22,93.0
47598,ONAHAMA,36.95,140.9,3.0
47635,NAGOYA AIRPORT,35.25,136.93,14.0
47686,TOKYO AIRPORT,35.77,140.38,41.0
47768,OKAYAMA / HONSHU,34.65,133.92,18.0
47819,KUMAMOTO,32.82,130.72,39.0
48070,MONGHSAT,20.55,99.27,572.0
48694,PAYA LEBAR,1.35,103.9,20.0
52889,LANZHOU,36.05,103.88,1518.0
58259,NANTONG,32.1,120.87,1.0
59368,XINGANG,23.1,121.37,37.0
61202,TESSALIT,20.25,0.98,494.0
61415,NOUADHIBOU,20.93,-17.03,5.0
62760,EL FASHER,13.62,25.33,730.0
62840,MALAKAL,9.55,31.65,387.0
63170,HARGEISA,9.5,44.08,1326.0
63789,ARUSHA,-3.4,36.62,1387.0
65082,MAIDUGURI,11.85,13.08,354.0
67665,LUSAKA,-15.32,28.45,1152.0
68190,PHALABORWA,-23.93,31.15,427.0
68992,BOUVET ISLAND,-54.4,3.3,28.0
70308,ST.PAUL,57.15,-170.22,10.0
71749,THUNDER BAY ONT.,48.37,-89.32,199.0
71909,IQALUIT,63.75,-68.55,34.0
72204,ORLANDO MELBOURNE I.,28.1,-80.65,11.0
72242,GALVESTON,29.3,-94.8,2.0
72388,SAN JOSE INT.,37.37,-121.93,18.0
72482,SACRAMENTO INT.,38.7,-121.58,7.0
72522,HARRISBURG INT.,40.2,-76.77,94.0
72610,BANGOR INT.,44.8,-68.83,59.0
72779,KALISPELL,MT.,48.3,-114.27,906.0
76679,MEXICO INT.,19.43,-99.08,2243.0
78258,HOLGUIN,20.8,-76.32,106.0
78339,CIEGO DE AVILA,22.52,-78.45,2.0
78439,PORT AU PRINCE,18.57,-72.3,31.0
78547,ST. CROIX,17.7,-64.8,17.0
78666,SAN SALVADOR AIRPORT,13.43,-89.05,25.0
78861,COOLIDGE FIELD,17.12,-61.78,10.0
80407,MARACAIBO,10.72,-71.73,66.0
80438,MERIDA/VENEZUELA,8.6,-71.18,1479.0
82280,SÃO LUIZ,-2.53,-44.3,51.0
82397,FORTALEZA,-3.77,-38.6,26.0
82444,ITAITUBA,-4.25,-56.0,33.0
82591,MOSSORO/DIX SEPT R.,-5.2,-37.37,23.0
82659,ARAGUAÍNA,-7.1,-48.2,229.0
82915,RIO BRANCO,-9.97,-67.8,143.0
83208,VILHENA,-12.7,-60.1,612.0
83359,BARRA DO GARÇAS,-15.87,-52.38,350.0
83543,GOVERNADOR VALADARES,-18.85,-41.93,263.0
83635,DIVINÓPOLIS,-20.17,-44.87,789.0
83692,JUIZ DE FORA,-21.77,-43.37,939.0
83726,SAO CARLOS,-21.98,-47.88,856.0
83782,SANTOS,-23.93,-46.33,14.0
83837,PONTA GROSSA,-25.1,-50.17,868.0
83914,PASSO FUNDO,-28.25,-52.4,684.0
83981,BAGE/GUSTAVO KRAEMER,-31.38,-54.12,180.0
86570,PUNTA DEL ESTE,-34.92,-54.92,20.0
86652,BARREIRAS,-12.12,-45.03,470.0
87903,LAGO ARGENTINO AERO,-50.33,-72.3,223.0
91574,CHESTERFIELD,-19.97,158.52,3.0
93119,AUCKLAND,-37.02,174.8,7.0
93890,DUNEDIN,-45.93,170.2,1.0
94564,RAINBOW BEACH,-25.92,153.1,10.0
94868,MELBOURNE,-37.82,144.97,31.0
96853,JOGYAKARTA/ADISUC.,-7.78,110.43,107.0
99953,LONGBOAT KEY,27.38,-82.63,8.0
F9403,CACADOR,-26.78,-50.93,1014.0
F9407,GUARAPUAVA,-25.38,-51.22,1065.0
F9411,JUAZEIRO DO NORTE,-7.22,-39.27,409.0
F9415,PORTO DE TROMBETAS,-1.48,-56.4,88.0
F9419,POLO TURISTICO,-2.9,-40.37,8.0
F9423,FORT WORTH-ALLIANCE,,32.98,-97.32,220.0
F9427,MACAE,-22.33,-41.77,3.0
F9431,UMUARAMA,-23.8,-53.32,475.0
P0001,INSEL BORACAY,11.98,121.92,4.0
P0005,STR.V.MOZAMBIQUE,-16.0,42.0,0.0
P0049,MOUNT COOK NAT.PARK,-43.58,170.25,2000.0
P0094,RONDESLOTTET,61.93,9.87,2178.0
P0315,ARGUINEGUIN,27.75,-15.65,15.0
P0319,PROVO,40.25,-111.67,1388.0
P0323,WESTL. ENSENADA,48.0,-130.0,0.0
P0338,S.FRANCI. DE MACORIS,19.32,-70.25,116.0
P0343,NAT.PK. MTE. CHRISTI,19.87,-71.65,0.0
P0396,ARE,63.38,13.2,371.0
P0400,RIKSGRAENSEN,68.43,18.15,400.0
P0486,OHARA,35.23,140.38,20.0
P0522,RAAHE,64.68,24.48,5.0
P0526,KOGALYM,62.23,74.53,77.0
P0530,KOKKOLA,63.83,23.13,13.0
P0542,QUANZHOU,25.93,111.07,158.0
P0558,SUBIC,14.87,120.23,20.0
P0562,SHENYANG / TAOXIAN,41.57,123.47,60.0
P0566,ASTANA,51.12,71.37,347.0
P0574,LUHANSK,48.42,39.38,194.0
P0611,DHAKA ZIA INTL.,23.83,90.4,9.0
P0615,HYDERABAD,17.25,78.42,500.0
W1261,LEEW.ISLANDS-S,12.0,-61.0,0.0
W1843,18N43W,18.0,-43.0,0.0
W2180,TRINIDAD/KUBA,21.0,-80.0,0.0
W2778,GRAND BAHAMA,27.0,-78.0,0.0
W3015,CANARIS-SUED,30.0,-15.0,0.0
W4215,GEBIET 41,41.78,-15.47,0.0
W4726,GEBIET 47,47.0,-25.7,0.0
W5413,WESTL.IRLAND,53.65,-12.62,0.0
W5716,GEBIET 56,57.37,-15.7,0.0
W5843,KAP FARVELL,58.08,-43.47,0.0
89014,NORDENSKIOLD BASE,-73.05,-13.38,495.0
89504,TROLL,-72.02,2.53,1277.0
01001,JAN MAYEN,70.93,-8.67,10.0
01049,ALTA LUFTHAVN,69.98,23.37,3.0
01152,BODOE,67.27,14.37,13.0
01241,ORLAND,63.7,9.6,7.0
01366,SOGNEFJELL,61.57,8.0,1415.0
02049,GALLIVARE APT,67.15,20.65,359.0
02284,JAERNAESKLUBB,63.43,19.68,6.0
02836,SODANKYLA,67.37,26.65,179.0
02897,KAJAANI,64.28,27.68,143.0
02935,JYVASKYLA,62.4,25.68,141.0
04018,KEFLAVIK,63.97,-22.6,52.0
04231,SONDRESTROMFJORD,67.02,-50.7,50.0
04330,DANEBORG,74.3,-20.22,44.0
08505,AZOREN,38.52,-28.72,40.0
08594,SAL,16.73,-22.95,54.0
17038,TRABZON,41.0,39.72,35.0
20674,OSTROV DIKSON,73.5,80.4,47.0
22583,KOJNAS,64.75,47.65,63.0
23330,SALEHARD,66.53,66.67,16.0
23804,SYKTYVKAR,61.67,50.85,116.0
24688,OJMJAKON,63.25,143.15,741.0
27459,NIZHNY NOVGOROD,56.23,43.78,78.0
27730,RYAZAN,54.63,39.7,158.0
28440,EKATERINBURG,56.8,60.63,237.0
29122,KARGASOK,59.05,80.95,59.0
30309,BRATSK,56.28,101.75,416.0
30731,GORJACINSK,52.98,108.28,488.0
31478,SOFIJSKIJ PRIISK,52.27,133.98,902.0
32150,JUZHNO-SAKHALINSK,46.95,142.72,24.0
35121,ORENBURG,51.68,55.1,117.0
35394,KARAGANDA,49.8,73.15,553.0
37228,WLADIKAVKAZ,43.05,44.65,703.0
38457,TASCHKENT,41.27,69.27,428.0
38836,DUSHANBE,38.55,68.78,800.0
40416,DHAHRAN INTL,26.27,50.15,26.0
40704,AHAR,38.43,47.07,1390.0
40754,TEHERAN,35.68,51.35,1204.0
40794,SAFI-ABAD DEZFUL,32.27,48.43,82.0
40854,BAM,29.1,58.4,1067.0
41170,DOHA-INT.AIRPORT,25.25,51.57,11.0
41217,ABU DHABI/INTL.,24.43,54.65,27.0
41246,SOHAR MAJIS,24.47,56.63,4.0
41256,SEEB-INT.AIRPORT,23.58,58.28,15.0
41263,BAHLA,22.98,57.3,589.0
41268,SUR,22.53,59.48,14.0
41314,THUMRAIT,17.67,54.03,467.0
41620,ZHOB,31.35,69.47,1405.0
41780,KARACHI,24.9,67.13,21.0
42182,NEW DELHI/SAFDARJUNG,28.58,77.2,211.0
42809,CALCUTTA,22.65,88.45,4.0
43279,MADRAS,13.0,80.18,10.0
43467,RATMALANA,6.82,79.88,5.0
44292,ULAAN-BAATOR,47.92,106.87,1307.0
45007,HONGKONG,22.33,114.18,5.0
47041,HAMHEUNG,39.93,127.55,15.0
47101,CHUNCHON,37.9,127.73,74.0
47114,WONJU,37.33,127.95,149.0
47138,POHANG,36.03,129.38,6.0
47156,KWANGJU,35.17,126.88,70.0
47430,HAKODATE,41.82,140.75,43.0
47604,NIIGATA,37.92,139.05,2.0
47765,HIROSHIMA,34.4,132.47,53.0
47827,KAGOSHIMA,31.57,130.55,4.0
48042,MANDALAY,21.98,96.1,74.0
48429,BANGKOK/SUVARNABHUMI,13.68,100.77,2.0
48475,HUA HIN,12.58,99.95,5.0
48601,PENANG-BAYANLEPAS,5.3,100.25,3.0
48698,SINGAPUR,1.37,103.98,5.0
48991,PHNOM-PENH/POCHENT.,11.55,104.85,10.0
51463,URUMQI,43.78,87.62,919.0
51818,PISHAN,37.62,78.28,1376.0
53487,DATONG,40.1,113.33,1069.0
54102,XILINHOT,43.95,116.07,991.0
54342,SHENYANG,41.77,123.43,43.0
54511,PEKING,39.93,116.28,55.0
54823,JINAN,36.6,117.05,169.0
55578,XIGAZE,29.25,88.88,3837.0
56571,XICHANG,27.9,102.27,1599.0
57245,ANKANG,32.72,109.03,291.0
57516,CHONGQING,29.52,106.48,351.0
57793,YICHUN,27.8,114.38,129.0
58027,XUZHOU,34.28,117.15,42.0
58362,SHANGHAI PUDONG,31.4,121.47,8.0
58527,JINGDEZHEN,29.3,117.2,60.0
59046,LIUZHOU,24.35,109.4,97.0
59316,SHANTOU,23.35,116.67,4.0
59658,ZHANJIANG,21.22,110.4,28.0
60005,LA PALMA,28.62,-17.75,29.0
60030,LAS PALMAS,27.93,-15.38,24.0
61024,AGADEZ,16.97,7.98,501.0
61641,DAKAR,14.73,-17.5,27.0
61901,ST. HELENA,-15.93,-5.07,435.0
61990,PLAISANCE,-20.43,57.67,55.0
62414,ASSUAN,23.97,32.78,192.0
62721,KHARTOUM,15.6,32.55,382.0
63471,DIREDAWA,9.6,41.85,1260.0
63740,NAIROBI,-1.32,36.92,1624.0
63894,DAR ES SALAAM AIRP.,-6.87,39.2,55.0
64387,KIGALI,-1.97,30.12,1491.0
64500,LIBREVILLE,0.45,9.42,12.0
64910,DOUALA,4.0,9.73,10.0
65344,COTONOU,6.35,2.38,5.0
65503,OUAGADOUGOU,12.35,-1.52,316.0
65578,ABIDJAN,5.25,-3.93,7.0
67027,MAJUNGA,-15.67,46.35,26.0
67295,CHIMOIO,-19.12,33.47,731.0
67586,LILONGWE,-13.78,33.77,1229.0
67843,VICTORIA FALLS,-18.1,25.85,1061.0
68029,KASANE,-17.82,25.15,968.0
68174,PIETERSBURG,-23.83,29.42,1228.0
68300,LUDERITZ/DIAZ POINT,-26.63,15.1,23.0
68442,BLOEMFONTEIN,-29.1,26.3,1354.0
68558,BARKLY EAST,-30.93,27.6,1816.0
68816,KAPSTADT,-33.98,18.6,42.0
68916,CAPE POINT,-34.35,18.5,208.0
70219,BETHEL AK,60.78,-161.8,40.0
70381,JUNEAU,58.37,-134.58,5.0
71090,CLYDE N.W.T.,70.48,-68.52,25.0
71395,HALIFAX INT.,44.88,-63.52,145.0
71622,BRANTFORD,43.03,-81.15,278.0
71700,FREDERICTON,45.87,-66.53,17.0
71731,NORTH BAY,46.35,-79.43,358.0
71815,STEPHENVILLE NFLD.,48.53,-58.55,8.0
71849,DEER LAKE,49.92,-97.23,239.0
71892,VANCOUVER,49.18,-123.17,3.0
71925,CAMBRIDGE BAY N.W.T.,69.1,-105.13,25.0
71966,DAWSON,Y.T.,64.05,-139.13,370.0
72205,ORLANDO /JETPORT,28.43,-81.32,29.0
72214,TALLAHASSEE,30.38,-84.37,25.0
72226,MONTGOMERY,32.3,-86.4,67.0
72253,SAN ANTONIO INT.,29.53,-98.47,247.0
72266,ABILENE/MUN. 18.,32.42,-99.68,542.0
72278,PHOENIX AZ.,33.43,-112.02,344.0
72308,NORFOLK/INT.,VA.,36.9,-76.2,8.0
72334,MEMPHIS,35.05,-90.0,101.0
72370,KINGMAN/MOHAVE,AZ.,35.27,-113.93,1050.0
72389,FRESNO/AIR TERM.,36.77,-119.72,100.0
72407,ATLANTIC CITY INT.,39.45,-74.57,21.0
72423,LOUISVILLE/STAND.KY.,38.18,-85.73,151.0
72451,DODGE CITY/MUN.KS.,37.77,-99.97,791.0
72494,SAN FRANCISCO,37.62,-122.38,6.0
72519,SYRACUSE/HANCOCK NY.,43.12,-76.12,124.0
72530,CHICAGO,41.98,-87.9,203.0
72564,CHEYENNE WY.,41.15,-104.82,1876.0
72594,EUREKA CA.,40.8,-124.17,13.0
72658,MINNEAPOLIS,44.88,-93.22,256.0
72734,SAULT STE.MARIE MI.,46.47,-84.37,218.0
72781,YAKIMA WA.,46.57,-120.53,332.0
76225,CHIHUAHUA,28.63,-106.08,1435.0
76644,AEROP.INT. MERIDA,20.98,-89.65,9.0
76743,VILLAHERMOSA,17.98,-92.93,16.0
78224,HAVANNA,22.98,-82.4,75.0
78458,PUERTO PLATA,19.75,-70.57,5.0
78486,SANTO DOMINGO,18.43,-69.88,14.0
78720,TEGUCIGALPA,14.05,-87.22,1007.0
78866,ST. MAARTEN,18.05,-63.12,4.0
78958,GRENADA,12.0,-61.78,6.0
78988,HATO-AIRPORT,12.2,-68.97,9.0
80112,RIO NEGRO/J.M.CORDO.,6.13,-75.43,2140.0
81002,TIMEHRI/GUYANA,6.5,-58.25,28.0
82193,BELEM/INTL.,-1.38,-48.48,16.0
82824,PORTO VELHO,-8.72,-63.9,102.0
83248,SALVADOR BAHIA,-12.9,-38.33,6.0
83437,MONTES CLAROS,-16.72,-43.87,646.0
83746,GALEAO (RIO/INTL.),-22.82,-43.25,6.0
83899,FLORIANOPOLIS AERP.,-27.67,-48.55,5.0
84203,GUAYAQUIL,-2.15,-79.88,4.0
84686,CUZCO,-13.55,-71.98,3248.0
85242,ORURO,-17.97,-67.07,3072.0
85574,PUDAHUEL,-33.38,-70.78,474.0
85874,BALMACEDA,-45.92,-71.7,522.0
87046,JUJUY AERO,-24.38,-65.08,921.0
87418,MENDOZA AERO,-32.83,-68.78,705.0
87623,SANTA ROSA,-36.57,-64.27,190.0
87803,ESQUEL AERO,-42.93,-71.15,789.0
88903,GRYTVIKEN,-54.28,-36.5,3.0
89512,NOVOLAZAREVSKAJA,-70.77,11.83,119.0
89592,MIRNYJ,-66.55,93.02,40.0
91182,HONOLULU,21.35,-157.93,2.0
91348,PONAPE,6.97,158.22,37.0
91753,HIHIFO,-13.23,-176.17,23.0
91938,TAHITI,-17.55,-149.62,2.0
93439,WELLINGTON,-41.33,174.82,13.0
93845,INVERCARGILL,-46.42,168.32,2.0
94238,TENNANT CREEK AIRPOR,-19.63,134.18,375.0
94312,PORT HEDLAND,-20.37,118.63,9.0
94403,GERALDTON,-28.8,114.7,35.0
94608,PERTH,-31.95,115.87,19.0
94691,BROKEN HILL/INTL.,-32.0,141.47,292.0
94774,NEWCASTLE,-32.92,151.8,33.0
94926,CANBERRA,-35.3,149.18,575.0
94998,MACQUARIE ISLAND,-54.5,158.93,6.0
96011,BANDA ACEH/BL.BINTG.,5.52,95.42,21.0
96413,KUCHING,1.48,110.33,27.0
96749,JAKARTA SOEKARNO,-6.12,106.65,8.0
97014,MENADO/DR.SAM RATU.,1.53,124.92,80.0
97260,SUMBAWA BESAR,-8.43,117.42,3.0
98431,CALAPAN,13.42,121.18,39.0
98646,MACTAN,10.32,123.98,23.0
23205,NAR?JAN-MAR,67.63,53.02,139.0
27333,KOSTROMA,57.73,40.78,136.0
28676,PETROPAVLOVSK,54.8,69.12,139.0
34949,STAVROPOL,45.12,42.08,451.0
35700,GUR?YEV,47.12,51.83,147.0
36639,URZHAR,47.12,81.62,132.0
37235,GROZNYJ,43.35,45.68,163.0
37575,ZAKATALY,41.57,46.67,132.0
37699,APARAN,40.53,44.38,136.0
37735,GYANDJA,40.72,46.42,147.0
37787,ARMAVIR,40.13,43.9,149.0
38062,KYZYL-ORDA,44.85,65.5,129.0
38264,NUKUS CITY,42.48,59.62,77.0
38388,EKEZHE,41.03,57.77,133.0
38462,PSKEM,41.9,70.37,128.0
38599,KHUDJAND,40.22,69.7,152.0
38618,FERGANA,40.38,71.75,130.0
38705,PENDZHIKENT,39.5,67.6,130.0
38812,KARSHI,38.8,65.77,127.0
38895,MARY (BAYRAM-ALI),37.6,62.18,133.0
38974,SERAKHS,36.53,61.22,135.0
41150,BAHREIN-INT.AIRP.,26.27,50.65,2.0
42647,AHMEDABAD INTL,23.07,72.62,58.0
63710,KERICHO,-0.37,35.35,2184.0
65548,MAN,7.38,-7.52,339.0
72543,ROCKFORD GREATER ROC,42.2,-89.1,224.0
82244,SANTARÉM,-2.42,-54.8,72.0
83377,BRASILIA,-15.78,-47.93,1158.0
83576,UBERABA,-19.77,-47.97,808.0
83721,CAMPINAS-VIRACOPOS,-23.02,-47.15,661.0
83779,SAO PAULO/INTL.,-23.43,-46.47,750.0
83928,URUGUAIANA,-29.78,-57.03,74.0
87480,ROSARIO,-32.92,-60.78,25.0
01112,BRONNOYSUND/BRONNOY,65.45,12.22,8.0
01223,KRISTIANSUND,63.12,7.83,44.0
02128,GUNNARN,64.97,17.7,278.0
02810,ENONTEKIO,68.37,23.6,306.0
04094,NUPUR,64.7,-14.1,25.0
23073,NORILSK,69.4,88.07,126.0
28225,PERM,57.95,56.2,170.0
29570,KRASNOJARSK,56.03,92.75,276.0
34519,DONETSK,48.07,37.77,224.0
34929,KRASNODAR,45.02,39.15,29.0
37177,GAGRY,43.25,40.27,7.0
37308,AMBROLAURI,42.53,43.13,136.0
37549,TBILISI,41.68,44.95,490.0
37686,GYUMRI,40.77,43.85,145.0
37789,YEREVAN,40.15,44.4,865.0
37959,KAFAN,39.2,46.45,133.0
38869,IRHT,38.17,72.63,132.0
40061,PALMYRA,34.55,38.3,408.0
40616,ERBIL,36.15,44.0,414.0
40911,MAZAR-I-SHARIF,36.7,67.2,378.0
40938,HERAT,34.22,62.22,964.0
41240,KHASAB,26.22,56.23,3.0
41466,TAIZ,13.68,44.13,1402.0
42042,SRINAGAR,33.98,74.78,1664.0
43194,GOA-DABOLIM,15.38,73.82,61.0
47153,PUSAN,35.18,128.93,4.0
47569,SENDAI AIRPORT,38.13,140.92,1.0
47607,TOYAMA,36.7,137.2,17.0
47642,YOKOTA AIR BASE,35.75,139.35,141.0
47687,TOKIO,35.63,139.85,5.0
47771,OSAKA AIRPORT,34.78,135.45,12.0
47836,YAKUSHIMA,30.37,130.67,37.0
48600,LANGKAWI,6.33,99.73,6.0
48820,HANOI,21.02,105.8,6.0
54543,SHANHAIGUAN,39.97,119.8,12.0
58334,WUHU,31.33,118.35,16.0
59554,GAOXIONG,22.62,120.27,33.0
61214,KIDAL,18.43,1.35,458.0
61856,FREETOWN,8.62,-13.2,25.0
62771,EL OBEID,13.17,30.23,574.0
62941,JUBA,4.87,31.6,460.0
63175,BURAO,9.52,45.57,1032.0
64005,MBANDAKA,0.05,18.27,345.0
65660,MONROVIA/ROBERTS,6.25,-10.35,8.0
67743,LIVINGSTONE,-17.82,25.82,985.0
68239,POMFRET,-25.83,23.53,1182.0
71601,HALIFAX,44.63,-63.5,51.0
71811,SEPT-ILES QUE.,50.22,-66.27,55.0
71911,SHEPHERD BAY,68.82,-93.43,51.0
72216,ALBANY,31.53,-84.18,60.0
72287,ONTARIO INT.,34.05,-117.6,287.0
72466,COLORADO SPRINGS,38.82,-104.72,1873.0
72487,CALIENTE,NV.,37.62,-114.52,1335.0
72527,PITTSBURGH/ALLEGH.,40.35,-79.93,382.0
72613,MOUNT WASHINGTON NH.,44.27,-71.3,1909.0
74783,FORT LAUDERDALE,26.07,-80.15,35.0
78118,TURKS ISLAND,21.45,-71.15,10.0
78315,PINAR DEL RIO,22.42,-83.68,41.0
78344,CIENFUEGOS,22.13,-80.45,42.0
78447,LES CAYES,18.18,-73.73,1.0
78550,BEEF ISLAND,TORTOLA,18.45,-64.53,4.0
78741,MANAGUA SANDINO APT,12.15,-86.17,56.0
78899,MARIE GALANTE,15.87,-61.27,5.0
80415,CARACAS AEROPUERTO,10.6,-66.98,43.0
80472,VALENCIA,10.17,-67.93,430.0
82288,PARNAÍBA,-2.9,-41.73,5.0
82400,FERNANDO DE NORONHA,-3.85,-32.42,56.0
82562,MARABÁ,-5.37,-49.13,95.0
82598,NATAL,-5.77,-35.2,45.0
82795,CAMPINA GRANDE,-7.23,-35.9,548.0
82965,ALTA FLORESTA,-9.87,-56.1,288.0
83221,FEIRA DE SANTANA,-12.2,-38.97,232.0
83410,RONDONÓPOLIS,-16.47,-54.58,284.0
83552,CORUMBÁ,-19.02,-57.67,130.0
83648,VITORIA,-20.32,-40.33,8.0
83703,PONTA PORA AEROPORTO,-22.55,-55.7,660.0
83743,RIO DE JANEIRO,-22.92,-43.17,5.0
83809,SÃO JOSÉ DOS CAMPOS,-23.23,-45.87,646.0
83842,CURITIBA,-25.43,-49.27,923.0
83920,SAO JOAQUIM,-28.28,-49.92,1402.0
83985,PELOTAS,-31.78,-52.42,13.0
86622,CACOAL,-11.45,-61.43,210.0
86676,VALENÇA,-13.35,-39.13,105.0
89042,SIGNY ISLAND,-60.72,-45.6,6.0
91217,GUAM MARIANA IS.,13.55,144.83,110.0
91663,SAVUSAVU AIRPORT,-16.8,179.33,3.0
93308,NEW PLYMOUTH,-39.02,174.18,28.0
94035,PORT MORESBY,-9.43,147.22,42.0
94587,TABULAM,-28.75,152.45,555.0
95367,MACKAY,-21.17,149.18,6.0
97290,ENDEH,-8.8,121.6,3.0
F9404,CRICIÚMA,-28.73,-49.43,28.0
F9408,IPATINGA,-19.47,-42.48,239.0
F9412,MARILIA,-22.2,-49.93,647.0
F9416,UNA,-15.35,-39.0,6.0
F9420,MALDONADO,-34.85,-55.1,29.0
F9424,BAURU/AREALVA APT.,22.15,-49.07,594.0
F9428,PONTA GROSSA,-25.18,-50.15,789.0
F9432,PATO BRANCO AIRPORT,-26.22,-52.7,822.0
P0002,CHITWAN-PARK,27.58,84.17,150.0
P0014,PALM SPRINGS (CF.),33.75,-116.4,125.0
P0046,TORAJA-LAND,-2.98,119.9,1200.0
P0316,OGDEN,41.23,-111.98,902.0
P0320,SUEDL. ISLAS MARIAS,21.0,-107.0,0.0
P0324,OBERER SEE,47.22,-86.38,0.0
P0339,CONCEPCION D.L. VEGA,19.22,-70.52,71.0
P0344,NAT.PK. LOS HAITISES,19.08,-69.6,0.0
P0418,SULEJA,9.03,7.45,480.0
P0479,TEHERAN/IMAM KHOMEI.,35.42,51.15,1008.0
P0519,JINING / SHANDONG,35.4,116.57,44.0
P0539,VARKAUS,62.32,27.87,77.0
P0575,FORT MCMURRAY ALTA.,56.65,-111.22,369.0
P0612,BANGALURU,13.18,77.7,889.0
P0641,GAMBELLA,9.85,34.58,526.0
W1560,LEEW.ISLANDS-N,15.0,-60.0,0.0
W1862,WINDW.INSELN-E,18.0,-62.0,0.0
W2476,BAHAMAS,24.0,-76.0,0.0
W2814,SDL.FUERTEVENTURA,27.52,-13.87,0.0
W4235,GEBIET 43,42.35,-35.32,0.0
W4652,GEBIET 50,45.68,-52.37,0.0
W5325,GEBIET 52,53.05,-25.17,0.0
W5720,POSITION L,57.0,-20.0,0.0
W6050,SW-GROENLAND,60.27,-49.98,0.0
W6531,DOHRNBANK,64.75,-30.55,0.0
W7041,SUEDL.NANTUCKET IS.,41.0,-70.0,0.0
E2834,ROTES MEER,27.53,34.07,0.0
E2835,GOLF AKABA-S,28.42,34.58,0.0
E6204,SVINOY,62.33,4.38,0.0
E6220,BOTTENSEE,62.0,19.52,0.0
E6407,FROYABANKEN,64.0,7.0,0.0
